customer_id,product,units,price,date,sales,z_score
819,B,3,44.18437825049675,2024-07-25,132.55313475149023,0.7423349642492658
647,D,2,13.383822835190609,2024-12-26,26.767645670381214,-0.8603510023869169
21,B,5,31.549788111293697,2024-03-06,157.74894055646848,1.124059950658014
841,C,4,7.279164718919821,2024-09-18,29.116658875679285,-0.8247626572152292
167,C,1,41.65633101055142,2024-09-26,41.65633101055142,-0.634782379850635
274,A,4,17.34931052478222,2024-08-20,69.39724209912887,-0.21449818690923525
601,A,2,46.49043292203996,2024-04-15,92.98086584407991,0.14280169558675287
316,C,1,37.96321864697213,2024-06-02,37.96321864697213,-0.6907342822309407
14,A,4,27.357918861717128,2024-01-18,109.43167544686852,0.39203702946111657
242,C,6,39.49651003374058,2024-09-16,236.97906020244352,2.324423081693402
777,A,2,10.877407139424296,2024-11-08,21.754814278848592,-0.9362970947490059
346,B,5,18.958983782637706,2024-04-28,94.79491891318852,0.17028521361789328
565,A,2,6.210337485958568,2024-11-04,12.420674971917135,-1.077712464737759
898,B,1,34.02610887243831,2024-04-11,34.02610887243831,-0.7503828279772621
340,B,1,41.24919371366815,2024-01-25,41.24919371366815,-0.6409506477092701
92,D,1,47.58284990809255,2024-06-28,47.58284990809255,-0.5449936125007896
367,B,1,35.89282332726086,2024-06-10,35.89282332726086,-0.7221014721273388
956,B,2,37.94410581002282,2024-12-15,75.88821162004564,-0.11615780155581319
455,A,2,45.2955100205728,2024-08-02,90.5910200411456,0.10659472273955549
428,C,1,47.13701129861568,2024-05-03,47.13701129861568,-0.5517482183451252
509,D,1,27.10838974413676,2024-10-18,27.10838974413676,-0.8551886143319376
776,B,3,9.940432536872343,2024-06-04,29.82129761061703,-0.8140871418695743
943,D,3,25.98877894424708,2024-07-11,77.96633683274123,-0.0846735011642311
35,A,1,30.02332382925304,2024-11-23,30.02332382925304,-0.811026376273905
206,B,3,33.41951471279948,2024-02-22,100.25854413839843,0.2530609851482354
81,A,4,49.517805078917306,2024-06-18,198.0712203156692,1.7349561375943903
932,D,3,46.29034468808467,2024-11-30,138.87103406425402,0.8380532773670819
562,A,3,22.836389123557783,2024-04-07,68.50916737067335,-0.22795281964746092
872,D,5,10.105415882181942,2024-05-26,50.527079410909714,-0.5003875389484582
388,A,2,14.665621920020197,2024-10-26,29.331243840040397,-0.8215116223708472
2,D,1,12.820983027503924,2024-01-30,12.820983027503924,-1.0716476621963777
390,C,1,21.020572721704845,2024-03-14,21.020572721704845,-0.9474211028712647
566,A,3,44.44201777753544,2024-06-20,133.3260533326063,0.7540449423763915
106,A,2,24.708582776692367,2024-03-24,49.417165553384734,-0.5172031095818409
772,C,6,30.52748171290357,2024-03-13,183.16489027742145,1.5091201919097252
822,C,0,13.062509367742168,2024-08-19,0.0,-1.2658898948045423
477,A,3,27.17817264429784,2024-10-16,81.53451793289352,-0.0306143497125056
703,C,4,44.31324746301314,2024-05-06,177.25298985205256,1.4195528993614583
402,B,5,39.80584685831346,2024-03-25,199.0292342915673,1.7494703736049264
730,D,1,8.653582210955971,2024-09-10,8.653582210955971,-1.134785195179834
556,D,2,43.79325209375518,2024-05-31,87.58650418751036,0.061075290566158874
162,D,2,17.322264383896695,2024-11-07,34.64452876779339,-0.7410135572352771
202,B,2,34.957231220298524,2024-01-07,69.91446244059705,-0.20666212366341294
958,C,4,11.58723073142291,2024-11-02,46.34892292569164,-0.5636880239529254
996,C,3,35.3589966538611,2024-05-15,106.0769899615833,0.34121240884020704
270,A,2,6.60656429857235,2024-07-02,13.2131285971447,-1.0657065240799775
863,C,1,32.0290115481598,2024-11-09,32.0290115481598,-0.7806395284324043
816,A,2,34.06730768426049,2024-12-06,68.13461536852098,-0.2336274092612106
271,B,4,16.002352132657887,2024-08-14,64.00940853063155,-0.2961256891858593
456,D,3,47.1639240369716,2024-11-20,141.4917721109148,0.8777583458608554
462,D,4,7.068757424021577,2024-08-31,28.275029696086307,-0.8375136241669534
727,D,2,45.12691970532225,2024-09-20,90.2538394106445,0.10148632205606187
252,C,3,22.18538694391389,2024-09-07,66.55616083174168,-0.2575415297804224
702,A,0,37.126163376612766,2024-06-18,0.0,-1.2658898948045423
296,A,3,34.3196792306571,2024-02-23,102.9590376919713,0.29397437656796277
725,B,3,12.571079721259798,2024-05-11,37.71323916377939,-0.6945215560162213
720,C,3,19.354967401543643,2024-11-10,58.064902204630926,-0.3861869721653843
749,B,1,28.835306641064022,2024-04-03,28.835306641064022,-0.8290252388038428
338,A,3,43.092962167307306,2024-02-15,129.27888650192193,0.6927289949764602
879,A,1,47.968703417096094,2024-12-15,47.968703417096094,-0.5391478012328267
53,D,4,5.926398500175879,2024-04-08,23.70559400070352,-0.9067421216485066
792,C,0,20.865121496195385,2024-08-21,0.0,-1.2658898948045423
922,A,4,35.06647660621082,2024-09-25,140.26590642484328,0.8591860657767572
217,D,3,28.747824495920018,2024-02-06,86.24347348776006,0.040727920865943894
764,C,2,47.43599521355416,2024-03-15,94.87199042710832,0.1714528731415161
188,B,2,5.7636245541176505,2024-02-27,11.5272491082353,-1.0912481689859552
380,C,4,24.69827293779361,2024-01-19,98.79309175117446,0.23085888544459293
493,C,3,35.096173151208,2024-07-06,105.288519453624,0.329266813757275
41,A,3,14.791267124058017,2024-05-18,44.37380137217405,-0.5936117840425177
157,A,3,37.664212375172674,2024-05-22,112.99263712551804,0.44598680423339176
15,C,7,8.655288269958882,2024-04-17,60.58701788971218,-0.3479760658319695
813,A,6,25.296733826659192,2024-08-08,151.78040295995515,1.0336345857959386
65,A,2,35.43057302858171,2024-05-24,70.86114605716342,-0.19231954643193644
857,A,0,17.00407077082167,2024-12-11,0.0,-1.2658898948045423
839,D,3,8.323088795386825,2024-01-05,24.96926638616048,-0.8875970572716269
521,D,4,48.065972440974924,2024-02-25,192.2638897638997,1.646973114026741
344,C,1,46.12203629578682,2024-09-11,46.12203629578682,-0.5671254331942536
129,A,1,46.68664602252798,2024-08-09,46.68664602252798,-0.5585714047208348
472,C,8,13.31141244851172,2024-02-17,106.49129958809375,0.3474893399204375
63,A,1,12.099919900660035,2024-10-30,12.099919900660035,-1.0825720126388607
139,B,2,6.539656379345466,2024-06-11,13.079312758690932,-1.0677338793275302
499,A,4,45.13202544280021,2024-08-23,180.52810177120085,1.4691719535207421
593,A,4,38.87432785111784,2024-09-04,155.49731140447136,1.0899470068571127
392,D,4,33.49680850033224,2024-12-30,133.98723400132894,0.7640620533088789
675,C,2,46.74542716337618,2024-04-09,93.49085432675236,0.15052819372392662
419,C,5,30.87844765216237,2024-01-21,154.3922382608119,1.0732047746773135
289,D,5,10.83788387264966,2024-04-11,54.18941936324831,-0.44490184901452307
379,A,2,12.958901372075356,2024-01-05,25.917802744150716,-0.8732264103804492
773,B,2,10.948276865214345,2024-07-15,21.896553730428685,-0.934149694080546
490,A,6,18.84461057253646,2024-05-28,113.06766343521876,0.4471234782208197
231,A,350,22.07735749011262,2024-12-10,154.54150243078834,1.0754661773765004
41,B,2,40.85775791081094,2024-11-25,81.71551582162188,-0.027872170432762435
28,D,3,13.606426015040457,2024-07-29,40.819278045121365,-0.6474640156087998
135,C,2,37.6414318779666,2024-06-08,75.28286375593319,-0.1253290265997541
201,D,6,27.105282595152843,2024-05-25,162.63169557091706,1.1980353418780623
840,D,1,49.98469645077228,2024-02-27,49.98469645077228,-0.5086048243843497
780,A,4,39.94621074701911,2024-12-19,159.78484298807643,1.154904561624238
930,C,1,48.60288448939817,2024-08-27,48.60288448939817,-0.5295397433251346
33,C,1,20.405817573589776,2024-03-19,20.405817573589776,-0.9567348514520927
48,D,3,10.537258692481604,2024-05-31,31.61177607744481,-0.7869607870426948
503,B,4,27.765311231534263,2024-01-05,111.06124492613706,0.41672555866080535
407,D,5,10.59077632385633,2024-06-29,52.95388161928165,-0.4636206640496025
574,B,2,27.16032671879292,2024-12-17,54.32065343758583,-0.44291360836722626
728,C,4,17.147346177892118,2024-07-19,68.58938471156847,-0.22673749978033905
805,D,3,27.0971245592639,2024-05-12,81.2913736777917,-0.034298067478570095
99,A,3,47.733629162988464,2024-05-01,143.2008874889654,0.9036520223523785
684,D,1,18.006532890057372,2024-06-17,18.006532890057372,-0.9930848265352934
872,C,4,49.70453222163025,2024-12-19,198.818128886521,1.7462720552619513
726,A,1,15.319826123183848,2024-12-11,15.319826123183848,-1.033789343469872
987,A,4,14.364877054866502,2024-11-03,57.45950821946601,-0.3953588959588815
547,B,1,29.515483534963515,2024-04-07,29.515483534963515,-0.8187203286299428
961,A,1,42.89202222422385,2024-10-08,42.89202222422385,-0.6160612396975655
739,A,2,38.72765836317842,2024-09-24,77.45531672635684,-0.09241562874983256
613,D,0,37.55916208831843,2024-11-21,0.0,-1.2658898948045423
943,C,1,17.71848235184589,2024-12-05,17.71848235184589,-0.9974488896906811
462,B,2,6.0132549231645696,2024-01-19,12.02650984632914,-1.083684199810354
643,D,2,12.27867305649136,2024-05-11,24.55734611298272,-0.8938377888401009
769,A,0,20.726298551262765,2024-04-05,0.0,-1.2658898948045423
5,A,3,48.72576877565903,2024-07-28,146.1773063269771,0.9487457752285919
218,B,3,46.38998560882458,2024-01-05,139.16995682647374,0.8425820583963055
503,C,3,14.029006426974464,2024-05-07,42.0870192809234,-0.6282573067719376
767,B,1,37.653011509311305,2024-02-23,37.653011509311305,-0.6954340253677163
398,D,1,31.05575856065217,2024-07-16,31.05575856065217,-0.7953846406270386
871,B,6,7.242919253947681,2024-07-24,43.45751552368608,-0.6074938247983444
795,A,0,21.726752508436537,2024-06-28,0.0,-1.2658898948045423
393,D,2,26.87331831646561,2024-08-28,53.74663663293123,-0.45161015725521136
207,A,4,35.04083555075458,2024-09-30,140.16334220301832,0.85763218309941
15,C,5,18.27073022064996,2024-11-15,91.35365110324976,0.11814884147145496
858,A,3,47.0218383074517,2024-05-17,141.0655149223551,0.8713004051714794
554,A,2,25.33455755166513,2024-01-23,50.66911510333026,-0.4982356501309917
892,B,2,16.18383308526343,2024-04-29,32.36766617052686,-0.7755087962732136
461,A,4,19.239263926126146,2024-04-24,76.95705570450458,-0.09996445188598255
691,D,4,38.83484428785339,2024-03-22,155.33937715141357,1.0875542494645292
575,D,1,33.812841540855345,2024-07-14,33.812841540855345,-0.753613900239053
864,C,5,38.3980109650601,2024-06-28,191.9900548253005,1.6428244220172807
743,D,1,18.15538213944049,2024-12-17,18.15538213944049,-0.9908297100235406
241,B,4,19.708187832659497,2024-06-23,78.83275133063799,-0.07154702825068632
564,C,2,22.852360244785327,2024-07-16,45.704720489570654,-0.5734479089145795
96,D,5,13.48668493227518,2024-01-26,67.4334246613759,-0.24425068581869278
900,B,2,36.097004522131165,2024-04-08,72.19400904426233,-0.17212622102003294
734,D,6,19.820728133503188,2024-08-20,118.92436880101911,0.53585454693379
485,D,2,19.68063008638736,2024-07-09,39.36126017277472,-0.6695534798955609
407,A,1,17.121423644921293,2024-03-06,17.121423644921293,-1.0064945311974507
231,D,3,25.37725121156414,2024-09-02,76.13175363469242,-0.11246805759800607
749,D,4,39.73892356553948,2024-04-13,158.95569426215792,1.1423426777701586
655,B,3,42.6023917456223,2024-07-09,127.8071752368669,0.6704320711551259
171,B,5,41.2028544957452,2024-05-20,206.014272478726,1.8552960664879428
541,A,4,32.95371099253492,2024-06-27,131.81484397013966,0.7311496090096622
36,D,3,17.61923907762252,2024-09-17,52.85771723286756,-0.4650775870542112
525,A,1,38.068484261376994,2024-06-23,38.068484261376994,-0.6891394725416207
160,D,3,6.771287378395792,2024-06-12,20.313862135187374,-0.9581280074696482
839,C,1,40.91685832897018,2024-01-19,40.91685832897018,-0.6459856412787917
699,C,1,40.11024038299586,2024-01-20,40.11024038299586,-0.6582061761903308
243,A,4,35.150050092941505,2024-10-13,140.60020037176602,0.8642507322269327
86,A,3,9.406645249350998,2024-12-26,28.219935748052997,-0.8383483161282664
796,A,3,49.880360098773394,2024-08-26,149.64108029632018,1.0012231233080577
578,B,2,39.03841365804479,2024-02-13,78.07682731608958,-0.08299953294186495
682,B,6,38.06630739535518,2024-07-14,228.3978443721311,2.1944147572305535
557,B,3,7.880353363819018,2024-07-13,23.641060091457053,-0.9077198322175072
574,A,1,22.94173069578044,2024-12-22,22.94173069578044,-0.9183149092762115
953,D,4,8.877784984114165,2024-12-10,35.51113993645666,-0.727884104693049
646,C,0,21.246665306406832,2024-02-18,0.0,-1.2658898948045423
796,A,5,30.67184994607325,2024-02-28,153.35924973036626,1.0575546487874383
28,B,5,44.54924847604769,2024-05-11,222.74624238023844,2.108791074057197
620,B,1,17.73219798475236,2024-06-15,17.73219798475236,-0.9972410932095789
556,A,1,33.05365936170236,2024-05-14,33.05365936170236,-0.7651157672268386
340,A,2,12.409336505516254,2024-03-29,24.81867301103251,-0.8898785978787789
798,B,4,20.928373562400083,2024-09-27,83.71349424960033,0.0023978790416764742
958,D,3,47.62568638563497,2024-09-19,142.87705915690492,0.8987459135098452
331,B,4,38.64384120122292,2024-04-25,154.57536480489168,1.0759792038061538
640,B,4,29.56125938842273,2024-07-14,118.24503755369092,0.525562448591686
506,A,3,16.32635596202727,2024-12-19,48.979067886081815,-0.5238404375320297
348,D,1,22.08673501897499,2024-04-17,22.08673501897499,-0.9312683831850956
473,B,3,12.051200023363153,2024-12-27,36.15360007008945,-0.7181506162038385
231,B,2,20.90602368936774,2024-02-16,41.81204737873548,-0.6324232241646146
190,C,3,11.778477182923655,2024-08-28,35.33543154877097,-0.7305461462415662
225,A,4,40.78881648550014,2024-11-04,163.15526594200057,1.205967610221962
385,C,4,8.634159047402969,2024-08-17,34.53663618961188,-0.7426481663150074
377,C,4,13.52324659131973,2024-09-01,54.09298636527892,-0.4463628415751162
283,B,0,36.10250284013392,2024-11-11,0.0,-1.2658898948045423
958,A,0,45.61325205892605,2024-09-06,0.0,-1.2658898948045423
628,B,3,42.62103125333496,2024-03-02,127.86309376000486,0.6712792557083826
973,D,4,14.516229936480125,2024-02-28,58.06491974592049,-0.38618670640890984
745,D,4,17.857007862442238,2024-08-25,71.42803144976895,-0.18373104085038813
259,A,3,44.18385588493488,2024-07-07,132.55156765480464,0.7423112222040367
359,C,5,45.01998341348499,2024-02-25,225.0999170674249,2.1444500422573465
710,A,1,33.82939246190506,2024-03-18,33.82939246190506,-0.7533631481828712
456,D,4,19.11384946340915,2024-08-09,76.4553978536366,-0.10756473813150472
411,B,1,15.082549837068951,2024-02-16,15.082549837068951,-1.0373841595195508
649,D,4,43.35272146682359,2024-05-17,173.41088586729435,1.3613437234885024
318,B,4,14.236474930239012,2024-01-24,56.94589972095605,-0.40314023856132347
677,B,1,34.78119578070877,2024-01-29,34.78119578070877,-0.7389430057295443
225,A,2,48.557900423035946,2024-05-14,97.11580084607188,0.20544736049041606
819,D,3,36.73811266249075,2024-12-16,110.21433798747223,0.40389463187268765
234,C,2,16.59516409240689,2024-12-15,33.19032818481378,-0.7630451882960231
684,D,4,17.712765557350018,2024-10-07,70.85106222940007,-0.1924723198358001
664,D,2,9.180264893940745,2024-10-18,18.36052978788149,-0.9877216537097611
827,A,4,28.32960566587097,2024-03-11,113.31842266348389,0.45092256540788084
374,D,4,14.291226479127518,2024-07-24,57.16490591651007,-0.39982222056783767
672,D,1,15.245073524724354,2024-08-29,15.245073524724354,-1.0349218706393475
608,B,3,5.40610496452324,2024-11-01,16.21831489356972,-1.0201769344713791
472,D,3,49.028872959799074,2024-07-02,147.08661887939724,0.9625221681886179
233,C,3,42.26081834934192,2024-05-07,126.78245504802577,0.6549072134392888
692,B,7,22.73764777377004,2024-08-17,159.16353441639026,1.1454915264580563
113,A,3,47.57404328573413,2024-02-10,142.7221298572024,0.8963986821777328
830,B,2,35.470397261948065,2024-10-07,70.94079452389613,-0.19111284520093186
497,C,1,38.81581410325161,2024-06-10,38.81581410325161,-0.6778171724754695
442,C,3,35.59799749431832,2024-11-07,106.79399248295496,0.3520752397353222
564,B,3,39.05819743794308,2024-12-05,117.17459231382924,0.5093448408755329
268,A,0,12.692251766100949,2024-06-06,0.0,-1.2658898948045423
510,B,3,30.30790988906591,2024-11-19,90.92372966719772,0.11163538619226841
807,A,5,43.22193239248059,2024-01-21,216.10966196240292,2.0082446343279985
386,B,4,5.879416278652626,2024-12-12,23.517665114610505,-0.9095893078843797
387,C,4,10.554932902484348,2024-01-10,42.21973160993739,-0.6262466700659216
113,D,5,16.05379143474901,2024-03-27,80.26895717374504,-0.049788023590002665
613,D,2,18.26270135274546,2024-02-02,36.52540270549092,-0.712517680426991
625,A,3,13.221673996583077,2024-12-26,39.66502198974922,-0.6649513855488433
952,A,3,33.09486754689797,2024-12-04,99.28460264069392,0.23830544179106616
81,A,4,18.23085820371845,2024-07-21,72.92343281487382,-0.16107520399449793
699,C,1,12.11449296711162,2024-01-04,12.11449296711162,-1.0823512257493197
113,B,2,45.76217819840601,2024-01-23,91.52435639681202,0.12073508445051784
2,C,3,36.27655391962983,2024-07-15,108.8296617588895,0.38291631831417366
642,D,2,16.072643595880614,2024-11-04,32.14528719176123,-0.7788779130739999
220,A,3,21.24291349900273,2024-09-30,63.7287404970082,-0.30037790489785193
566,B,5,38.33535032999144,2024-09-29,191.6767516499572,1.638077772861646
855,D,1,40.59095331067155,2024-04-16,40.59095331067155,-0.650923212620765
997,D,1,12.939627443910313,2024-07-18,12.939627443910313,-1.0698501591281784
736,D,1,47.145923783317926,2024-12-08,47.145923783317926,-0.5516131911851223
225,C,1,40.33723725455055,2024-08-02,40.33723725455055,-0.6547670967506917
385,A,1,43.55664967102342,2024-01-02,43.55664967102342,-0.6059919089105217
403,D,1,11.473646313348471,2024-04-30,11.473646313348471,-1.0920602694723625
638,A,3,11.451521849602235,2024-04-12,34.35456554880671,-0.7454065981518274
130,C,2,18.741597990141532,2024-05-28,37.48319598028307,-0.6980067881129145
53,D,5,7.909088883123783,2024-05-31,39.54544441561892,-0.666763026272422
684,C,5,9.09802970850969,2024-02-22,45.49014854254845,-0.5766987465418709
730,C,2,11.444321998397175,2024-06-14,22.88864399679435,-0.9191191907350305
672,A,2,37.05933797082262,2024-11-01,74.11867594164524,-0.1429668660491475
710,D,4,6.360363123853963,2024-06-15,25.44145249541585,-0.8804432778873498
416,C,0,8.746015161587026,2024-11-11,0.0,-1.2658898948045423
247,D,2,47.48825912835567,2024-12-29,94.97651825671132,0.17303650514135702
836,A,3,8.764550675255483,2024-10-21,26.29365202576645,-0.8675321665437169
439,C,3,29.18580666210508,2024-03-11,87.55741998631524,0.060634655073416574
203,A,3,33.915793651823414,2024-05-07,101.74738095547023,0.2756173668794077
184,D,1,48.13670811718828,2024-02-02,48.13670811718828,-0.5366024731589525
123,D,3,45.491122306023975,2024-06-05,136.47336691807192,0.8017278085222542
401,A,1,24.83072452339709,2024-11-25,24.83072452339709,-0.8896960133871701
767,B,2,47.39738275924272,2024-09-22,94.79476551848543,0.1702828896362193
294,C,2,24.451964365906317,2024-07-22,48.90392873181263,-0.5249788211528664
280,D,1,35.14634219617845,2024-07-13,35.14634219617845,-0.7334109139377102
837,D,6,16.682363182318706,2024-04-18,100.09417909391225,0.25057079908876956
884,C,2,33.64900366502945,2024-06-07,67.2980073300589,-0.24630230422520857
610,A,7,29.21850250738995,2024-10-09,204.52951755172964,1.8328015267730817
982,A,2,35.719304060014764,2024-08-14,71.43860812002953,-0.18357080071587056
907,B,2,12.805488504596187,2024-09-08,25.61097700919237,-0.87787492412172
511,B,6,18.556826043904785,2024-09-21,111.34095626342872,0.4209632800995432
752,D,3,38.13086241164877,2024-09-18,114.39258723494628,0.4671965222567316
144,A,1,12.372079382180708,2024-05-13,12.372079382180708,-1.0784487043712616
609,C,3,20.49080624235279,2024-01-26,61.47241872705837,-0.3345619434491287
201,D,0,34.99154109918918,2024-02-12,0.0,-1.2658898948045423
187,D,2,8.388509305980383,2024-01-16,16.777018611960766,-1.011712384023574
326,B,1,28.24523595908017,2024-04-14,28.24523595908017,-0.8379650093674016
464,D,3,8.685740265698925,2024-10-05,26.05722079709677,-0.8711141796870593
349,B,3,22.060937792819328,2024-07-21,66.18281337845798,-0.2631978700710871
771,D,5,12.892392683930542,2024-07-26,64.4619634196527,-0.2892693294330515
660,A,1,34.2247290160331,2024-06-14,34.2247290160331,-0.7473736655713807
764,C,2,39.10246483796122,2024-02-28,78.20492967592244,-0.08105873882935961
955,A,3,16.130444295149765,2024-02-17,48.391332885449295,-0.5327448217325169
932,D,6,37.07992170737357,2024-05-27,222.47953024424143,2.104750294918139
403,D,2,25.106852203550588,2024-10-03,50.213704407101176,-0.5051352763296544
346,D,3,17.761101367508154,2024-06-26,53.28330410252446,-0.45862980192310715
963,B,4,28.553075090903054,2024-10-15,114.2123003636122,0.4644651151311822
511,C,5,22.08425647194345,2024-04-23,110.42128235971728,0.407029909160267
147,C,1,15.349831454986104,2024-10-22,15.349831454986104,-1.0333347525366403
148,D,4,39.05801582584929,2024-08-05,156.23206330339715,1.101078746830114
864,D,4,40.88858670208863,2024-09-22,163.55434680835452,1.2120138204310777
711,B,1,41.01405083397516,2024-06-10,41.01405083397516,-0.6445131419295258
820,A,6,22.19642582160625,2024-11-24,133.17855492963753,0.7518102916450605
489,A,5,12.62878031342178,2024-02-05,63.1439015671089,-0.30923841264644736
929,C,5,42.81850766783653,2024-03-15,214.09253833918265,1.9776845286652385
936,B,6,19.8168744418796,2024-05-14,118.9012466512776,0.5355042385386493
640,D,3,38.66300610134088,2024-09-28,115.98901830402264,0.49138299332507385
551,C,1,41.785275246985165,2024-06-27,41.785275246985165,-0.6328288310226617
338,B,1,39.5668623921241,2024-06-07,39.5668623921241,-0.6664385366786528
872,A,6,22.541271381086343,2024-08-30,135.24762828651805,0.783157453357105
641,B,2,47.21075269651717,2024-10-27,94.42150539303434,0.16462787239177795
779,A,4,34.70730875613721,2024-07-22,138.82923502454884,0.8374200077670992
988,B,3,30.908582794459544,2024-10-09,92.72574838337864,0.1389365797030773
473,A,2,7.012720546942553,2024-05-22,14.025441093885108,-1.0533997147967982
946,C,4,22.57317377503871,2024-01-08,90.29269510015484,0.10207499890430569
151,C,0,44.65477192307949,2024-04-25,0.0,-1.2658898948045423
415,A,1,12.248586567307136,2024-12-08,12.248586567307136,-1.0803196623173605
990,A,2,23.648029148134835,2024-09-28,47.29605829626967,-0.5493386024952592
298,D,7,23.236159602738688,2024-06-24,162.6531172191708,1.198359887100065
611,D,5,21.0218769816361,2024-08-01,105.1093849081805,0.3265528647590156
263,D,3,30.3058097986541,2024-08-02,90.9174293959623,0.11153993495048926
144,C,2,16.51319819539834,2024-08-16,33.02639639079668,-0.7655288104642324
346,D,3,36.72307051587463,2024-10-26,110.16921154762387,0.40321095103425275
624,C,1,39.10977489990518,2024-11-22,39.10977489990518,-0.6733635669041359
572,C,3,31.3024315855848,2024-02-06,93.9072947567544,0.1568374071983047
881,A,3,9.386405955553144,2024-10-10,28.159217866659432,-0.839268212583618
2,A,4,30.75680738053838,2024-11-19,123.02722952215352,0.5980142756257206
897,C,3,47.90590140526193,2024-08-11,143.71770421578577,0.9114819706996681
304,D,4,20.39270649749031,2024-10-28,81.57082598996124,-0.03006427035810913
254,B,2,33.785965687074274,2024-07-19,67.57193137414855,-0.24215226223740707
652,D,4,48.17289795913617,2024-04-09,192.6915918365447,1.653452945199084
37,D,3,35.97384783636693,2024-03-15,107.9215435091008,0.36915801944327054
160,A,4,48.70169954457413,2024-07-30,194.80679817829653,1.685499037247364
