customer_id,product,units,price,date,sales
805,D,3,27.0971245592639,2024-05-12,81.2913736777917
99,A,3,47.733629162988464,2024-05-01,143.2008874889654
684,D,1,18.006532890057372,2024-06-17,18.006532890057372
872,C,4,49.70453222163025,2024-12-19,198.818128886521
726,A,1,15.319826123183848,2024-12-11,15.319826123183848
987,A,4,14.364877054866502,2024-11-03,57.45950821946601
547,B,1,29.515483534963515,2024-04-07,29.515483534963515
961,A,1,42.89202222422385,2024-10-08,42.89202222422385
739,A,2,38.72765836317842,2024-09-24,77.45531672635684
613,D,0,37.55916208831843,2024-11-21,0.0
943,C,1,17.71848235184589,2024-12-05,17.71848235184589
462,B,2,6.0132549231645696,2024-01-19,12.026509846329139
643,D,2,12.278673056491359,2024-05-11,24.557346112982717
769,A,0,20.726298551262765,2024-04-05,0.0
5,A,3,48.72576877565903,2024-07-28,146.1773063269771
218,B,3,46.38998560882458,2024-01-05,139.16995682647374
503,C,3,14.029006426974465,2024-05-07,42.0870192809234
767,B,1,37.653011509311305,2024-02-23,37.653011509311305
398,D,1,31.055758560652166,2024-07-16,31.055758560652166
871,B,6,7.242919253947681,2024-07-24,43.457515523686084
795,A,0,21.726752508436537,2024-06-28,0.0
393,D,2,26.873318316465614,2024-08-28,53.74663663293123
207,A,4,35.04083555075458,2024-09-30,140.16334220301832
15,C,5,18.270730220649956,2024-11-15,91.35365110324977
858,A,3,47.0218383074517,2024-05-17,141.0655149223551
554,A,2,25.33455755166513,2024-01-23,50.66911510333026
892,B,2,16.18383308526343,2024-04-29,32.36766617052686
461,A,4,19.239263926126146,2024-04-24,76.95705570450458
691,D,4,38.83484428785339,2024-03-22,155.33937715141357
575,D,1,33.812841540855345,2024-07-14,33.812841540855345
864,C,5,38.3980109650601,2024-06-28,191.99005482530052
743,D,1,18.15538213944049,2024-12-17,18.15538213944049
241,B,4,19.708187832659497,2024-06-23,78.83275133063799
564,C,2,22.852360244785327,2024-07-16,45.704720489570654
96,D,5,13.48668493227518,2024-01-26,67.4334246613759
900,B,2,36.097004522131165,2024-04-08,72.19400904426233
734,D,6,19.820728133503188,2024-08-20,118.92436880101913
485,D,2,19.68063008638736,2024-07-09,39.36126017277472
407,A,1,17.121423644921293,2024-03-06,17.121423644921293
231,D,3,25.37725121156414,2024-09-02,76.13175363469242
749,D,4,39.73892356553948,2024-04-13,158.95569426215792
655,B,3,42.6023917456223,2024-07-09,127.8071752368669
171,B,5,41.2028544957452,2024-05-20,206.014272478726
541,A,4,32.953710992534916,2024-06-27,131.81484397013966
36,D,3,17.61923907762252,2024-09-17,52.85771723286756
525,A,1,38.068484261376994,2024-06-23,38.068484261376994
160,D,3,6.771287378395792,2024-06-12,20.313862135187378
839,C,1,40.91685832897018,2024-01-19,40.91685832897018
699,C,1,40.11024038299586,2024-01-20,40.11024038299586
243,A,4,35.150050092941505,2024-10-13,140.60020037176602
86,A,3,9.406645249350998,2024-12-26,28.219935748052993
796,A,3,49.880360098773394,2024-08-26,149.64108029632018
578,B,2,39.03841365804479,2024-02-13,78.07682731608958
682,B,6,38.06630739535518,2024-07-14,228.3978443721311
557,B,3,7.880353363819018,2024-07-13,23.641060091457053
574,A,1,22.941730695780436,2024-12-22,22.941730695780436
953,D,4,8.877784984114165,2024-12-10,35.51113993645666
646,C,0,21.246665306406832,2024-02-18,0.0
796,A,5,30.67184994607325,2024-02-28,153.35924973036626
28,B,5,44.54924847604769,2024-05-11,222.74624238023844
620,B,1,17.73219798475236,2024-06-15,17.73219798475236
556,A,1,33.05365936170236,2024-05-14,33.05365936170236
340,A,2,12.409336505516254,2024-03-29,24.81867301103251
798,B,4,20.928373562400083,2024-09-27,83.71349424960033
958,D,3,47.62568638563497,2024-09-19,142.87705915690492
331,B,4,38.64384120122292,2024-04-25,154.57536480489168
640,B,4,29.56125938842273,2024-07-14,118.24503755369092
506,A,3,16.32635596202727,2024-12-19,48.979067886081815
348,D,1,22.08673501897499,2024-04-17,22.08673501897499
473,B,3,12.051200023363151,2024-12-27,36.15360007008945
231,B,2,20.90602368936774,2024-02-16,41.81204737873548
190,C,3,11.778477182923655,2024-08-28,35.33543154877097
225,A,4,40.78881648550014,2024-11-04,163.15526594200057
385,C,4,8.634159047402969,2024-08-17,34.536636189611876
377,C,4,13.52324659131973,2024-09-01,54.09298636527892
283,B,0,36.10250284013392,2024-11-11,0.0
958,A,0,45.61325205892605,2024-09-06,0.0
633,D,7,48.406622439542076,2024-03-17,338.84635707679456
628,B,3,42.621031253334955,2024-03-02,127.86309376000486
973,D,4,14.516229936480123,2024-02-28,58.06491974592049
745,D,4,17.857007862442238,2024-08-25,71.42803144976895
259,A,3,44.18385588493488,2024-07-07,132.55156765480464
359,C,5,45.01998341348499,2024-02-25,225.09991706742494
710,A,1,33.82939246190506,2024-03-18,33.82939246190506
456,D,4,19.11384946340915,2024-08-09,76.4553978536366
411,B,1,15.082549837068951,2024-02-16,15.082549837068951
649,D,4,43.35272146682359,2024-05-17,173.41088586729435
318,B,4,14.236474930239012,2024-01-24,56.94589972095605
677,B,1,34.78119578070877,2024-01-29,34.78119578070877
225,A,2,48.557900423035946,2024-05-14,97.11580084607189
819,D,3,36.73811266249075,2024-12-16,110.21433798747225
234,C,2,16.59516409240689,2024-12-15,33.19032818481378
684,D,4,17.712765557350018,2024-10-07,70.85106222940007
664,D,2,9.180264893940743,2024-10-18,18.360529787881486
975,C,8,35.880687048236545,2024-07-07,287.04549638589236
827,A,4,28.32960566587097,2024-03-11,113.31842266348389
374,D,4,14.291226479127518,2024-07-24,57.16490591651007
672,D,1,15.245073524724354,2024-08-29,15.245073524724354
608,B,3,5.40610496452324,2024-11-01,16.21831489356972
472,D,3,49.028872959799074,2024-07-02,147.08661887939724
233,C,3,42.26081834934192,2024-05-07,126.78245504802575
692,B,7,22.73764777377004,2024-08-17,159.16353441639026
113,A,3,47.57404328573413,2024-02-10,142.7221298572024
830,B,2,35.470397261948065,2024-10-07,70.94079452389613
497,C,1,38.81581410325161,2024-06-10,38.81581410325161
442,C,3,35.59799749431832,2024-11-07,106.79399248295496
564,B,3,39.05819743794308,2024-12-05,117.17459231382924
268,A,0,12.692251766100949,2024-06-06,0.0
510,B,3,30.30790988906591,2024-11-19,90.92372966719773
807,A,5,43.22193239248059,2024-01-21,216.10966196240295
386,B,4,5.879416278652626,2024-12-12,23.517665114610505
387,C,4,10.554932902484348,2024-01-10,42.21973160993739
113,D,5,16.05379143474901,2024-03-27,80.26895717374504
613,D,2,18.26270135274546,2024-02-02,36.52540270549092
625,A,3,13.221673996583075,2024-12-26,39.66502198974922
952,A,3,33.09486754689797,2024-12-04,99.28460264069392
81,A,4,18.230858203718455,2024-07-21,72.92343281487382
699,C,1,12.11449296711162,2024-01-04,12.11449296711162
113,B,2,45.76217819840601,2024-01-23,91.52435639681202
2,C,3,36.27655391962983,2024-07-15,108.8296617588895
642,D,2,16.072643595880614,2024-11-04,32.14528719176123
220,A,3,21.242913499002732,2024-09-30,63.7287404970082
566,B,5,38.335350329991435,2024-09-29,191.67675164995717
855,D,1,40.59095331067155,2024-04-16,40.59095331067155
997,D,1,12.939627443910311,2024-07-18,12.939627443910311
736,D,1,47.145923783317926,2024-12-08,47.145923783317926
225,C,1,40.33723725455055,2024-08-02,40.33723725455055
385,A,1,43.55664967102342,2024-01-02,43.55664967102342
403,D,1,11.473646313348471,2024-04-30,11.473646313348471
638,A,3,11.451521849602237,2024-04-12,34.35456554880671
130,C,2,18.741597990141535,2024-05-28,37.48319598028307
53,D,5,7.9090888831237836,2024-05-31,39.54544441561892
684,C,5,9.09802970850969,2024-02-22,45.490148542548454
730,C,2,11.444321998397175,2024-06-14,22.88864399679435
672,A,2,37.05933797082262,2024-11-01,74.11867594164524
710,D,4,6.360363123853963,2024-06-15,25.441452495415852
416,C,0,8.746015161587026,2024-11-11,0.0
247,D,2,47.488259128355665,2024-12-29,94.97651825671133
836,A,3,8.764550675255483,2024-10-21,26.29365202576645
439,C,3,29.18580666210508,2024-03-11,87.55741998631524
203,A,3,33.915793651823414,2024-05-07,101.74738095547025
184,D,1,48.13670811718828,2024-02-02,48.13670811718828
123,D,3,45.491122306023975,2024-06-05,136.47336691807192
401,A,1,24.83072452339709,2024-11-25,24.83072452339709
767,B,2,47.39738275924272,2024-09-22,94.79476551848543
294,C,2,24.451964365906314,2024-07-22,48.90392873181263
280,D,1,35.14634219617845,2024-07-13,35.14634219617845
837,D,6,16.682363182318706,2024-04-18,100.09417909391223
884,C,2,33.64900366502945,2024-06-07,67.2980073300589
610,A,7,29.21850250738995,2024-10-09,204.52951755172964
198,A,8,32.30739692394104,2024-01-27,258.45917539152833
982,A,2,35.719304060014764,2024-08-14,71.43860812002953
907,B,2,12.805488504596187,2024-09-08,25.610977009192375
511,B,6,18.556826043904785,2024-09-21,111.34095626342871
752,D,3,38.130862411648764,2024-09-18,114.39258723494629
144,A,1,12.372079382180708,2024-05-13,12.372079382180708
609,C,3,20.49080624235279,2024-01-26,61.47241872705837
201,D,0,34.99154109918918,2024-02-12,0.0
124,C,6,47.194294333625315,2024-01-19,283.1657660017519
187,D,2,8.388509305980383,2024-01-16,16.777018611960766
326,B,1,28.245235959080166,2024-04-14,28.245235959080166
464,D,3,8.685740265698925,2024-10-05,26.057220797096775
349,B,3,22.060937792819328,2024-07-21,66.18281337845798
771,D,5,12.892392683930542,2024-07-26,64.4619634196527
660,A,1,34.2247290160331,2024-06-14,34.2247290160331
764,C,2,39.10246483796122,2024-02-28,78.20492967592244
955,A,3,16.130444295149765,2024-02-17,48.391332885449295
932,D,6,37.07992170737357,2024-05-27,222.47953024424143
403,D,2,25.106852203550588,2024-10-03,50.213704407101176
346,D,3,17.761101367508154,2024-06-26,53.28330410252446
963,B,4,28.553075090903054,2024-10-15,114.21230036361221
511,C,5,22.084256471943455,2024-04-23,110.42128235971728
147,C,1,15.349831454986104,2024-10-22,15.349831454986104
148,D,4,39.05801582584929,2024-08-05,156.23206330339715
864,D,4,40.88858670208863,2024-09-22,163.55434680835452
711,B,1,41.014050833975155,2024-06-10,41.014050833975155
820,A,6,22.196425821606255,2024-11-24,133.17855492963753
489,A,5,12.62878031342178,2024-02-05,63.1439015671089
929,C,5,42.81850766783653,2024-03-15,214.09253833918262
936,B,6,19.8168744418796,2024-05-14,118.9012466512776
640,D,3,38.663006101340876,2024-09-28,115.98901830402264
551,C,1,41.785275246985165,2024-06-27,41.785275246985165
338,B,1,39.5668623921241,2024-06-07,39.5668623921241
872,A,6,22.541271381086343,2024-08-30,135.24762828651805
641,B,2,47.21075269651717,2024-10-27,94.42150539303434
779,A,4,34.70730875613721,2024-07-22,138.82923502454884
988,B,3,30.908582794459544,2024-10-09,92.72574838337863
953,C,7,36.40590959337562,2024-10-04,254.84136715362934
473,A,2,7.012720546942553,2024-05-22,14.025441093885107
946,C,4,22.57317377503871,2024-01-08,90.29269510015484
151,C,0,44.65477192307949,2024-04-25,0.0
415,A,1,12.248586567307136,2024-12-08,12.248586567307136
990,A,2,23.648029148134835,2024-09-28,47.29605829626967
298,D,7,23.236159602738688,2024-06-24,162.6531172191708
611,D,5,21.0218769816361,2024-08-01,105.1093849081805
263,D,3,30.3058097986541,2024-08-02,90.9174293959623
764,C,7,49.828912231356256,2024-02-26,348.8023856194938
144,C,2,16.51319819539834,2024-08-16,33.02639639079668
346,D,3,36.723070515874625,2024-10-26,110.16921154762387
624,C,1,39.10977489990518,2024-11-22,39.10977489990518
572,C,3,31.302431585584802,2024-02-06,93.90729475675441
881,A,3,9.386405955553144,2024-10-10,28.159217866659432
2,A,4,30.75680738053838,2024-11-19,123.02722952215352
897,C,3,47.90590140526193,2024-08-11,143.71770421578577
304,D,4,20.39270649749031,2024-10-28,81.57082598996124
254,B,2,33.785965687074274,2024-07-19,67.57193137414855
652,D,4,48.17289795913617,2024-04-09,192.6915918365447
453,B,6,40.90956265556361,2024-10-08,245.45737593338168
37,D,3,35.97384783636693,2024-03-15,107.92154350910079
160,A,4,48.70169954457413,2024-07-30,194.80679817829653
9,C,1,12.676232988446008,2024-07-09,12.676232988446008
233,C,6,39.77369548249274,2024-03-03,238.64217289495645
99,A,4,23.307609529524804,2024-04-21,93.23043811809922
659,B,2,21.219425945622692,2024-05-22,42.438851891245385
816,B,0,28.430263148088216,2024-04-08,0.0
208,B,2,6.51879764498562,2024-09-21,13.03759528997124
131,A,4,19.063832941776326,2024-08-12,76.2553317671053
404,B,3,12.479697253553535,2024-03-15,37.4390917606606
152,A,4,11.241090473778712,2024-10-04,44.96436189511485
54,D,4,20.180322950904415,2024-07-16,80.72129180361766
120,D,6,41.10189611048192,2024-07-02,246.6113766628915
673,A,3,14.049998053478092,2024-10-19,42.149994160434275
920,C,2,28.913710299458437,2024-02-26,57.82742059891687
628,D,5,38.68952873158197,2024-09-05,193.44764365790985
587,B,5,15.843719070730335,2024-04-23,79.21859535365168
625,A,4,46.58914830900974,2024-05-19,186.35659323603895
968,B,2,43.992405649922155,2024-12-24,87.98481129984431
420,B,1,16.303019528022915,2024-02-10,16.303019528022915
422,C,5,49.53371303146072,2024-06-01,247.6685651573036
104,B,6,35.11269923517573,2024-08-19,210.67619541105438
852,C,1,17.874501683918016,2024-04-14,17.874501683918016
254,D,6,35.64668548875056,2024-04-15,213.88011293250338
227,A,3,34.98117216814812,2024-10-26,104.94351650444436
112,B,4,32.2787131130448,2024-05-09,129.1148524521792
510,A,3,37.02632499853137,2024-06-09,111.07897499559411
473,B,3,17.0742060668858,2024-09-13,51.2226182006574
99,A,4,49.054346851529054,2024-08-16,196.21738740611622
153,B,1,43.60530907738212,2024-12-15,43.60530907738212
861,B,5,38.55836086831944,2024-06-30,192.79180434159719
914,B,2,6.18372471214621,2024-01-14,12.36744942429242
896,B,4,31.56734179627808,2024-04-09,126.26936718511232
878,B,5,36.79177946640712,2024-08-12,183.9588973320356
338,B,3,43.43449221985474,2024-12-23,130.3034766595642
706,B,3,47.577070480502414,2024-08-18,142.73121144150724
822,B,4,46.21338949737886,2024-02-22,184.85355798951545
163,B,2,23.27202196172097,2024-01-06,46.54404392344194
720,A,4,45.34255345882788,2024-03-30,181.37021383531152
957,C,0,5.033696414669204,2024-03-04,0.0
681,B,0,20.81638451785039,2024-03-28,0.0
996,C,4,10.124648115367714,2024-02-02,40.49859246147086
161,B,2,44.73804650225911,2024-03-12,89.47609300451822
580,B,2,46.75918574451134,2024-02-13,93.51837148902268
801,A,1,16.520378816760065,2024-09-09,16.520378816760065
398,D,2,21.52897016564585,2024-04-16,43.0579403312917
277,D,5,49.274492873769155,2024-10-16,246.37246436884578
816,A,2,30.47285586782284,2024-01-02,60.94571173564568
916,C,3,27.36751295397378,2024-05-15,82.10253886192135
504,D,0,27.519594125745975,2024-04-26,0.0
896,A,2,36.32846806727522,2024-04-30,72.65693613455043
392,A,3,47.954436564740625,2024-10-14,143.86330969422187
135,D,4,21.498009338856775,2024-11-07,85.9920373554271
195,C,6,12.769607576706932,2024-04-03,76.61764546024159
401,A,4,13.325580146884569,2024-01-07,53.302320587538276
640,B,3,5.916156713820801,2024-03-28,17.748470141462402
33,C,2,29.993472325368238,2024-06-30,59.986944650736476
688,C,5,46.810274849170284,2024-07-09,234.05137424585143
460,D,3,37.08846029205266,2024-07-26,111.26538087615798
955,D,3,49.683403695761186,2024-10-17,149.05021108728357
883,B,2,45.928733334145505,2024-12-19,91.85746666829101
470,A,3,27.133595302569088,2024-10-04,81.40078590770726
375,D,6,26.894722126603916,2024-11-10,161.3683327596235
22,D,1,33.276075342285566,2024-02-21,33.276075342285566
750,C,2,9.992101883103999,2024-09-23,19.984203766207997
670,D,2,32.34579082030714,2024-08-31,64.69158164061427
38,D,2,25.883330891531816,2024-06-30,51.76666178306363
230,D,7,33.923319200267514,2024-07-29,237.4632344018726
365,D,1,30.43444857283366,2024-07-16,30.43444857283366
563,C,3,18.967813712803338,2024-09-26,56.90344113841002
438,B,8,32.34928923582831,2024-02-02,258.79431388662647
776,B,1,21.47064587913559,2024-04-11,21.47064587913559
283,A,2,13.757951329151805,2024-11-28,27.51590265830361
27,D,4,35.37818814911142,2024-10-08,141.5127525964457
226,C,1,18.78561918583611,2024-08-24,18.78561918583611
277,A,4,45.00611509397162,2024-08-03,180.0244603758865
798,A,4,13.969960687139615,2024-11-16,55.87984274855846
609,B,4,32.00648172946313,2024-10-28,128.02592691785253
284,C,2,30.719694868216397,2024-05-06,61.439389736432794
879,C,5,13.89838103605182,2024-04-03,69.4919051802591
960,C,3,24.794907748904293,2024-03-14,74.38472324671288
481,B,3,35.39924471942574,2024-05-07,106.19773415827721
453,B,3,19.33372420204884,2024-03-14,58.00117260614651
829,B,2,10.122379583335926,2024-09-12,20.24475916667185
816,B,3,32.68583217310463,2024-04-11,98.05749651931389
659,B,0,15.085485601723224,2024-02-16,0.0
516,D,1,35.66637408513145,2024-06-13,35.66637408513145
547,D,1,42.77601934628753,2024-09-12,42.77601934628753
192,C,3,10.550991715240801,2024-10-09,31.652975145722404
49,A,5,24.69240959995854,2024-09-04,123.4620479997927
512,C,1,25.021502120696123,2024-07-22,25.021502120696123
17,A,7,33.46411633944324,2024-03-26,234.24881437610264
172,B,3,20.04835679589056,2024-11-19,60.14507038767168
220,A,2,23.835612001495107,2024-06-12,47.671224002990215
158,C,6,5.539605981271486,2024-12-30,33.23763588762892
477,C,5,10.50916600324667,2024-02-26,52.545830016233346
46,A,4,30.643794479975185,2024-07-24,122.57517791990074
373,D,3,14.715311013276263,2024-05-27,44.14593303982879
518,B,1,11.505960040836879,2024-10-27,11.505960040836879
99,B,4,19.59857455838734,2024-10-05,78.39429823354936
892,C,1,12.359106271990557,2024-10-16,12.359106271990557
745,D,1,7.683009641514633,2024-01-21,7.683009641514633
37,A,5,17.773621211487892,2024-05-16,88.86810605743946
280,B,2,12.3961298614498,2024-01-10,24.7922597228996
349,D,4,40.97280840506764,2024-11-03,163.89123362027055
497,B,6,7.819563511879841,2024-02-14,46.917381071279046
302,D,3,38.634945654501145,2024-09-05,115.90483696350344
181,D,1,22.22583563674408,2024-01-30,22.22583563674408
607,C,3,35.389458920722774,2024-08-12,106.16837676216832
99,B,2,7.371024635002513,2024-06-25,14.742049270005026
700,A,4,46.43167976553069,2024-04-05,185.72671906212275
